"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20230715","경강선","초월","2390","2157","20230718"
"20230715","안산선","초지","3714","3643","20230718"
"20230715","4호선","총신대입구(이수)","14739","15906","20230718"
"20230715","경춘선","춘천","1420","1281","20230718"
"20230715","4호선","충무로","15436","16463","20230718"
"20230715","3호선","충무로","2","0","20230718"
"20230715","5호선","충정로(경기대입구)","1855","1719","20230718"
"20230715","2호선","충정로(경기대입구)","6399","6332","20230718"
"20230715","경의선","탄현","5618","5356","20230718"
"20230715","장항선","탕정","978","875","20230718"
"20230715","6호선","태릉입구","4257","4510","20230718"
"20230715","7호선","태릉입구","6720","6295","20230718"
"20230715","분당선","태평","10713","9904","20230718"
"20230715","경춘선","퇴계원","2769","2466","20230718"
"20230715","경의선","파주","1010","786","20230718"
"20230715","경강선","판교","3371","3299","20230718"
"20230715","중앙선","팔당","1052","1078","20230718"
"20230715","경춘선","평내호평","4455","4231","20230718"
"20230715","과천선","평촌","9492","9164","20230718"
"20230715","경부선","평택","15869","14495","20230718"
"20230715","경부선","평택지제","4305","4016","20230718"
"20230715","경의선","풍산","4447","4236","20230718"
"20230715","7호선","하계","12419","11352","20230718"
"20230715","5호선","하남검단산","5731","5407","20230718"
"20230715","5호선","하남시청(덕풍?신장)","6300","5873","20230718"
"20230715","5호선","하남풍산","3096","3024","20230718"
"20230715","7호선","학동","11167","11690","20230718"
"20230715","3호선","학여울","1778","2007","20230718"
"20230715","6호선","한강진","11230","13561","20230718"
"20230715","경원선","한남","2800","2701","20230718"
"20230715","안산선","한대앞","7127","7144","20230718"
"20230715","4호선","한성대입구(삼선교)","10375","10062","20230718"
"20230715","9호선2~3단계","한성백제","2026","1770","20230718"
"20230715","2호선","한양대","4254","4153","20230718"
"20230715","분당선","한티","15642","14718","20230718"
"20230715","6호선","합정","12686","12860","20230718"
"20230715","2호선","합정","29733","34249","20230718"
"20230715","5호선","행당","5486","4507","20230718"
"20230715","경의선","행신","5449","5638","20230718"
"20230715","4호선","혜화","34753","38321","20230718"
"20230715","수인선","호구포","2709","2685","20230718"
"20230715","2호선","홍대입구","74682","85394","20230718"
"20230715","경의선","홍대입구","2327","2919","20230718"
"20230715","공항철도 1호선","홍대입구","16372","16779","20230718"
"20230715","3호선","홍제","13720","13180","20230718"
"20230715","우이신설선","화계","2571","2383","20230718"
"20230715","5호선","화곡","20584","18252","20230718"
"20230715","6호선","화랑대(서울여대입구)","6694","5277","20230718"
"20230715","경부선","화서","5960","5682","20230718"
"20230715","경의선","화전","1166","1039","20230718"
"20230715","일산선","화정","13003","13613","20230718"
"20230715","중앙선","회기","19393","17911","20230718"
"20230715","경원선","회룡","9582","9452","20230718"
"20230715","4호선","회현(남대문시장)","20450","20294","20230718"
"20230715","6호선","효창공원앞","5034","4217","20230718"
"20230715","경의선","효창공원앞","1895","2104","20230718"
"20230715","9호선","흑석(중앙대입구)","6264","6176","20230718"
"20230714","우이신설선","4.19민주묘지","2816","2663","20230717"
"20230714","경원선","가능","6746","6419","20230717"
"20230714","3호선","가락시장","9683","9542","20230717"
"20230714","8호선","가락시장","8144","9112","20230717"
"20230714","7호선","가산디지털단지","48813","48083","20230717"
"20230714","경부선","가산디지털단지","18302","20856","20230717"
"20230714","9호선","가양","23545","22388","20230717"
"20230714","우이신설선","가오리","4452","4357","20230717"
"20230714","경의선","가좌","6092","5823","20230717"
"20230714","분당선","가천대","7506","7721","20230717"
"20230714","경춘선","가평","2318","2300","20230717"
"20230714","경인선","간석","6128","5799","20230717"
"20230714","경춘선","갈매","3373","2934","20230717"
"20230714","2호선","강남","88628","86448","20230717"
"20230714","7호선","강남구청","17975","19932","20230717"
"20230714","분당선","강남구청","10912","12314","20230717"
"20230714","5호선","강동","19671","18851","20230717"
"20230714","8호선","강동구청","11313","11634","20230717"
"20230714","경의선","강매","3467","2892","20230717"
"20230714","2호선","강변(동서울터미널)","32139","31999","20230717"
"20230714","5호선","강일","5614","5146","20230717"
"20230714","경춘선","강촌","386","436","20230717"
"20230714","5호선","개롱","6926","7129","20230717"
"20230714","경인선","개봉","22102","21651","20230717"
"20230714","분당선","개포동","5287","5420","20230717"
"20230714","9호선","개화","2944","1916","20230717"
"20230714","5호선","개화산","6244","5919","20230717"
"20230714","5호선","거여","10934","10427","20230717"
"20230714","2호선","건대입구","36060","39734","20230717"
"20230714","7호선","건대입구","13787","14538","20230717"
"20230714","공항철도 1호선","검암","6989","6821","20230717"
"20230714","경강선","경기광주","8554","7800","20230717"
"20230714","과천선","경마공원","7889","8122","20230717"
"20230714","3호선","경복궁(정부서울청사)","25294","23601","20230717"
"20230714","3호선","경찰병원","8185","8235","20230717"
"20230714","공항철도 1호선","계양","13190","12426","20230717"
"20230714","5호선","고덕","10751","10456","20230717"
"20230714","6호선","고려대(종암)","9043","8592","20230717"
"20230714","수인선","고색","5470","4839","20230717"
"20230714","9호선","고속터미널","14831","21371","20230717"
"20230714","7호선","고속터미널","18674","15573","20230717"
"20230714","3호선","고속터미널","49523","50840","20230717"
"20230714","안산선","고잔","8987","8654","20230717"
"20230714","경의선","곡산","664","650","20230717"
"20230714","경강선","곤지암","2344","2218","20230717"
"20230714","6호선","공덕","20517","20057","20230717"
"20230714","경의선","공덕","4360","3594","20230717"
"20230714","공항철도 1호선","공덕","2938","3961","20230717"
"20230714","5호선","공덕","15644","16617","20230717"
"20230714","7호선","공릉(서울과학기술대)","12969","12573","20230717"
"20230714","9호선","공항시장","3175","3292","20230717"
"20230714","공항철도 1호선","공항화물청사","2416","2469","20230717"
"20230714","과천선","과천","6861","6321","20230717"
"20230714","경부선","관악","7465","7066","20230717"
"20230714","신림선","관악산(서울대)","2317","2224","20230717"
"20230714","5호선","광나루(장신대)","13701","12520","20230717"
"20230714","경부선","광명","4352","3983","20230717"
"20230714","7호선","광명사거리","20725","20550","20230717"
"20230714","경원선","광운대","8195","7536","20230717"
"20230714","5호선","광화문(세종문화회관)","35965","36379","20230717"
"20230714","6호선","광흥창(서강)","10036","9703","20230717"
"20230714","2호선","교대(법원.검찰청)","34482","41405","20230717"
"20230714","3호선","교대(법원.검찰청)","18557","10914","20230717"
"20230714","경부선","구로","18028","18658","20230717"
"20230714","2호선","구로디지털단지","61925","60955","20230717"
"20230714","분당선","구룡","2760","2558","20230717"
"20230714","중앙선","구리","13728","14244","20230717"
"20230714","9호선","구반포","1229","1308","20230717"
"20230714","6호선","구산","8347","6301","20230717"
"20230714","분당선","구성","5094","5367","20230717"
"20230714","2호선","구의(광진구청)","25800","24939","20230717"
"20230714","경인선","구일","6369","6167","20230717"
"20230714","3호선","구파발","21987","21316","20230717"
"20230714","중앙선","국수","688","690","20230717"
"20230714","9호선","국회의사당","19834","19755","20230717"
"20230714","7호선","군자(능동)","16212","12959","20230717"
"20230714","5호선","군자(능동)","12065","13385","20230717"
"20230714","경부선","군포","7589","7326","20230717"
"20230714","경춘선","굴봉산","98","91","20230717"
"20230714","5호선","굽은다리(강동구민회관앞)","10168","9816","20230717"
"20230714","경춘선","금곡","1467","1385","20230717"
"20230714","경의선","금릉","5480","5389","20230717"
"20230714","경부선","금정","28949","29271","20230717"
"20230714","경부선","금천구청","11398","11719","20230717"
"20230714","경의선","금촌","6847","6578","20230717"
"20230714","3호선","금호","8553","7837","20230717"
"20230714","분당선","기흥","10569","9856","20230717"
"20230714","5호선","길동","8619","9020","20230717"
"20230714","4호선","길음","21756","21287","20230717"
"20230714","경춘선","김유정","251","308","20230717"
"20230714","서해선","김포공항","2392","2722","20230717"
"20230714","5호선","김포공항","9180","7486","20230717"
"20230714","9호선","김포공항","7471","10874","20230717"
"20230714","공항철도 1호선","김포공항","11563","5948","20230717"
"20230714","5호선","까치산","29983","28420","20230717"
"20230714","2호선","낙성대(강감찬)","29545","27117","20230717"
"20230714","7호선","남구로","15992","16565","20230717"
"20230714","수인선","남동인더스파크","2355","2635","20230717"
"20230714","3호선","남부터미널(예술의전당)","31731","32340","20230717"
"20230714","7호선","남성","12140","11155","20230717"
"20230714","경부선","남영","10589","10780","20230717"
"20230714","8호선","남위례","7018","7181","20230717"
"20230714","경춘선","남춘천","2610","2747","20230717"
"20230714","4호선","남태령","1363","1176","20230717"
"20230714","8호선","남한산성입구(성남법원.검찰청)","13869","11953","20230717"
"20230714","7호선","내방","16035","16275","20230717"
"20230714","9호선","노들","5150","4208","20230717"
"20230714","경부선","노량진","7983","8203","20230717"
"20230714","9호선","노량진","27442","26096","20230717"
"20230714","7호선","노원","22217","23378","20230717"
"20230714","4호선","노원","19886","23780","20230717"
"20230714","3호선","녹번","16681","15132","20230717"
"20230714","6호선","녹사평(용산구청)","5118","5266","20230717"
"20230714","경원선","녹양","4717","4441","20230717"
"20230714","경원선","녹천","4778","3994","20230717"
"20230714","7호선","논현","19295","20284","20230717"
"20230714","경의선","능곡","4690","4464","20230717"
"20230714","8호선","단대오거리","12564","12146","20230717"
"20230714","수인선","달월","94","55","20230717"
"20230714","5호선","답십리","16939","15372","20230717"
